Dataset,Algorithm,CV_fold,HP_vals,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training_time,Inference_time
seeds,H2O-ERT,9,"{'ntrees': 10, 'histogram_type': 'Random', 'max_depth': 5}",0.047619047619047616,0.047619047619047616,0.6428571428571429,0.023809523809523808,0.2346938775510204,0.4152961456532885,0.3843271248042584,10.04645334822791
breast-cancer-wisc-prog,H2O-ERT,0,"{'ntrees': 80, 'histogram_type': 'Random', 'max_depth': 6}",0.15,0.3817204301075269,0.8333333333333333,0.0967741935483871,0.7060931899641577,0.5273445960580463,1.0221820399165154,4.988211300224067
breast-cancer-wisc-prog,H2O-ERT,1,"{'ntrees': 90, 'histogram_type': 'Random', 'max_depth': 6}",0.25,0.6451612903225806,0.9444444444444444,0.043478260869565216,0.8028673835125447,0.454014939309057,0.4264115272089839,10.103851789608598
breast-cancer-wisc-prog,H2O-ERT,2,"{'ntrees': 20, 'histogram_type': 'Random', 'max_depth': 6}",0.25,0.6166666666666667,0.85,0.1153846153846154,0.6483333333333333,0.4242077742077742,0.41009489353746176,5.820641038008034
breast-cancer-wisc-prog,H2O-ERT,3,"{'ntrees': 10, 'histogram_type': 'Random', 'max_depth': 6}",0.3,0.6666666666666666,0.9,0.09090909090909093,0.6733333333333333,0.4048798798798799,1.3044661609455943,5.037155793979763
breast-cancer-wisc-prog,H2O-ERT,4,"{'ntrees': 70, 'histogram_type': 'Random', 'max_depth': 6}",0.325,0.5666666666666667,0.9833333333333334,0.0,0.7833333333333333,0.43478260869565216,0.4308395693078637,5.9229867765679955
breast-cancer-wisc-prog,H2O-ERT,5,"{'ntrees': 80, 'histogram_type': 'Random', 'max_depth': 5}",0.3,0.6333333333333333,0.8,0.15384615384615385,0.6783333333333333,0.3869113756613756,0.4116967814043164,10.984858963638544
breast-cancer-wisc-prog,H2O-ERT,6,"{'ntrees': 60, 'histogram_type': 'Random', 'max_depth': 6}",0.2564102564102564,0.65,0.9444444444444444,0.045454545454545456,0.7703703703703703,0.4468720821661998,0.637391097843647,5.912232260482432
breast-cancer-wisc-prog,H2O-ERT,7,"{'ntrees': 40, 'histogram_type': 'Random', 'max_depth': 6}",0.28205128205128205,0.5444444444444444,0.7222222222222222,0.1724137931034483,0.5055555555555555,0.3023483405203836,0.42850174102932215,5.1936030101317625
breast-cancer-wisc-prog,H2O-ERT,8,"{'ntrees': 10, 'histogram_type': 'Random', 'max_depth': 3}",0.2564102564102564,0.5666666666666667,0.6666666666666666,0.1875,0.5,0.3017957687822755,0.432491316460073,5.695749910022968
breast-cancer-wisc-prog,H2O-ERT,9,"{'ntrees': 60, 'histogram_type': 'Random', 'max_depth': 3}",0.4358974358974359,0.7,0.7222222222222222,0.21739130434782608,0.4574074074074074,0.2377032204618412,0.4033733326941729,10.771546226281384
heart-va,H2O-ERT,0,"{'ntrees': 40, 'histogram_type': 'Random', 'max_depth': 6}",0.2,0.12000000000000002,0.19,0.09523809523809523,0.3211206140350877,0.6087777777777778,0.4129560068249703,10.21333117969334
heart-va,H2O-ERT,1,"{'ntrees': 10, 'histogram_type': 'Random', 'max_depth': 5}",0.15,0.1,0.1625,0.042857142857142864,0.4875632832080201,0.5815728715728715,1.0140085043385625,9.62680005468428
heart-va,H2O-ERT,2,"{'ntrees': 20, 'histogram_type': 'Random', 'max_depth': 3}",0.15,0.04,0.14583333333333331,0.06262626262626263,0.3684307644110276,0.5393988997113996,0.3880620179697871,10.582062974572182
heart-va,H2O-ERT,3,"{'ntrees': 50, 'histogram_type': 'Random', 'max_depth': 6}",0.2,0.12,0.16666666666666669,0.08,0.3617252506265664,0.7053433742183742,0.4152511786669493,9.6447566524148
heart-va,H2O-ERT,4,"{'ntrees': 20, 'histogram_type': 'Random', 'max_depth': 4}",0.25,0.08,0.1375,0.10303030303030304,0.4156593045112782,0.7130574795574796,0.6139867613092065,10.643935715779662
heart-va,H2O-ERT,5,"{'ntrees': 10, 'histogram_type': 'Random', 'max_depth': 3}",0.3,0.08,0.10416666666666666,0.12525252525252525,0.4645708020050126,0.6376877705627705,0.4104877663776279,10.054394090548158
heart-va,H2O-ERT,6,"{'ntrees': 60, 'histogram_type': 'Random', 'max_depth': 5}",0.15,0.08,0.12916666666666668,0.05858585858585859,0.32562406015037604,0.6054916726791727,0.6056905863806605,9.527414292097092
