Dataset,Algorithm,CV_fold,HP_vals,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training_time,Inference_time
diabetes,fastbdt,1,"{'depth': 5, 'nTrees': 150}",0.2727272727272727,0.3122222222222222,0.6877777777777778,0.22641509433962265,0.2925925925925926,0.2563714248544767,0.13070982322096825,0.03024883713428076
diabetes,fastbdt,2,"{'depth': 6, 'nTrees': 50}",0.35064935064935066,0.4318518518518519,0.5681481481481481,0.3114754098360656,0.2518518518518518,0.24651846350422013,0.35983997117727995,0.03919760128120323
diabetes,fastbdt,3,"{'depth': 7, 'nTrees': 200}",0.2727272727272727,0.3207407407407407,0.6792592592592592,0.23636363636363636,0.19999999999999998,0.23400788736329628,0.056010546162724495,0.030082505341474112
diabetes,fastbdt,4,"{'depth': 7, 'nTrees': 225}",0.23376623376623376,0.2822222222222222,0.7177777777777778,0.21428571428571427,0.3251851851851852,0.26611925521812146,0.032625497318804264,0.02179765323926876
diabetes,fastbdt,5,"{'depth': 5, 'nTrees': 200}",0.23376623376623376,0.3077777777777778,0.6922222222222222,0.24193548387096775,0.37481481481481477,0.28778057847849553,0.17600262816995382,0.030480663884769787
diabetes,fastbdt,6,"{'depth': 6, 'nTrees': 50}",0.2597402597402597,0.31074074074074076,0.6892592592592592,0.23214285714285715,0.2518518518518518,0.2465779809108452,0.5433510560542345,0.038121403618292374
diabetes,fastbdt,7,"{'depth': 5, 'nTrees': 225}",0.15584415584415584,0.18814814814814815,0.8118518518518518,0.14814814814814814,0.24148148148148146,0.24403891660669386,0.08052222803235054,0.027281885313523282
diabetes,fastbdt,8,"{'depth': 6, 'nTrees': 150}",0.23684210526315788,0.2815384615384615,0.7184615384615385,0.2037037037037037,0.2792307692307693,0.24784900022012346,0.05656204093247652,0.02290532728166957
diabetes,fastbdt,9,"{'depth': 5, 'nTrees': 75}",0.21052631578947367,0.26153846153846155,0.7384615384615385,0.19642857142857142,0.32384615384615384,0.2605407583336955,0.05559846293181181,0.017665510408972438
ar4,fastbdt,0,"{'depth': 5, 'nTrees': 100}",0.18181818181818182,0.5,0.5,0.18181818181818182,0.2777777777777778,0.19090909090909092,0.07440843712538481,0.1568542793393135
ar4,fastbdt,1,"{'depth': 6, 'nTrees': 50}",0.09090909090909091,0.25,0.75,0.1,0.05555555555555558,0.14646464646464646,0.30743814911693335,0.20492788065563547
ar4,fastbdt,2,"{'depth': 7, 'nTrees': 125}",0.09090909090909091,0.25,0.75,0.1,0.1111111111111111,0.1534090909090909,1.348303503356874,0.17674800685860892
