Dataset,Algorithm,CV_fold,HP_vals,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training_time,Inference_time
titanic,H2O-DRF,8,"{'seed': 1, 'min_rows': 15, 'ntrees': 90}",0.2409090909090909,0.35518480007562153,0.7521504868134985,0.18831168831168832,0.694961716608375,0.5225446622191092,1.236516062170267,1.7598129978234116
titanic,H2O-DRF,9,"{'seed': 1, 'min_rows': 45, 'ntrees': 30}",0.2909090909090909,0.375319028263541,0.7068721051139049,0.2222222222222222,0.6469420550146516,0.4578762582320967,0.882078948430717,0.8583245290951295
dermatology,H2O-DRF,0,"{'seed': 1, 'min_rows': 45, 'ntrees': 30}",0.0,0.0,0.2880952380952381,0.0,0.2809027777777778,0.595374722927244,0.6837524883449078,15.976522847808695
dermatology,H2O-DRF,1,"{'seed': 1, 'min_rows': 45, 'ntrees': 30}",0.0,0.0,0.3277777777777778,0.0,0.21569220430107527,0.5822127018489616,0.6431915713474154,7.9177702852600325
dermatology,H2O-DRF,2,"{'seed': 1, 'min_rows': 45, 'ntrees': 40}",0.027027027027027032,0.0,0.31555555555555564,0.012820512820512822,0.21355286738351253,0.5853392107016611,0.8354272190481424,11.64053224429891
dermatology,H2O-DRF,3,"{'seed': 1, 'min_rows': 45, 'ntrees': 40}",0.0,0.0,0.3211111111111112,0.0,0.22336739896180946,0.5909836772847608,0.7921563712880015,11.143986714651456
dermatology,H2O-DRF,4,"{'seed': 1, 'min_rows': 45, 'ntrees': 10}",0.0,0.0,0.3088888888888889,0.0,0.2216324465455444,0.6234313484407654,0.5877104951068759,17.440154343037992
dermatology,H2O-DRF,5,"{'seed': 1, 'min_rows': 45, 'ntrees': 10}",0.0,0.0,0.32,0.0,0.2271953405017921,0.5579344182246844,0.399705390445888,6.034971441368799
dermatology,H2O-DRF,6,"{'seed': 1, 'min_rows': 45, 'ntrees': 30}",0.0,0.0,0.32222222222222224,0.0,0.22729885057471266,0.6080932043239465,0.8037146693095565,11.151037127193478
dermatology,H2O-DRF,7,"{'seed': 1, 'min_rows': 45, 'ntrees': 50}",0.0,0.0,0.3333333333333333,0.0,0.21898302640794293,0.6126744014751718,0.8026973064988852,11.34172211297684
dermatology,H2O-DRF,8,"{'seed': 1, 'min_rows': 45, 'ntrees': 30}",0.0,0.0,0.3014141414141414,0.0,0.2798956599077649,0.6510960213015535,0.6074150474742055,5.808017656414045
dermatology,H2O-DRF,9,"{'seed': 1, 'min_rows': 45, 'ntrees': 10}",0.0,0.0,0.3211111111111111,0.0,0.2177584146994603,0.5486644092627985,0.3848138125613332,6.486891924093168
synthetic-control,H2O-DRF,0,"{'seed': 1, 'min_rows': 45, 'ntrees': 50}",0.0,0.0,0.3333333333333333,0.0,0.33299999999999996,0.5506072825093722,1.0680713290348651,10.94100116752088
synthetic-control,H2O-DRF,1,"{'seed': 1, 'min_rows': 45, 'ntrees': 60}",0.0,0.0,0.3033333333333334,0.0,0.33899999999999997,0.5492255440351416,0.43020197842270136,7.386881144096455
synthetic-control,H2O-DRF,2,"{'seed': 1, 'min_rows': 45, 'ntrees': 90}",0.0,0.0,0.33,0.0,0.3333333333333333,0.5346713294302303,0.6391190784052014,7.126991171389817
synthetic-control,H2O-DRF,3,"{'seed': 1, 'min_rows': 45, 'ntrees': 70}",0.0,0.0,0.3266666666666667,0.0,0.3326666666666667,0.5268454593651962,0.7033665478229523,10.608355592315396
synthetic-control,H2O-DRF,4,"{'seed': 1, 'min_rows': 45, 'ntrees': 80}",0.0,0.0,0.31666666666666665,0.0,0.337,0.5335500290759577,0.7935097990557551,10.523036696637671
synthetic-control,H2O-DRF,5,"{'seed': 1, 'min_rows': 45, 'ntrees': 90}",0.0,0.0,0.3333333333333333,0.0,0.3313333333333333,0.5215340675120087,0.3960813246667385,3.4223812477042284
synthetic-control,H2O-DRF,6,"{'seed': 1, 'min_rows': 45, 'ntrees': 70}",0.0,0.0,0.2866666666666667,0.0,0.3366666666666667,0.5224630306197644,0.4521098919212818,7.539462003236016
synthetic-control,H2O-DRF,7,"{'seed': 1, 'min_rows': 45, 'ntrees': 60}",0.0,0.0,0.3266666666666667,0.0,0.332,0.5332388031788187,0.388228521682322,3.602557660390933
synthetic-control,H2O-DRF,8,"{'seed': 1, 'min_rows': 45, 'ntrees': 90}",0.0,0.0,0.32333333333333336,0.0,0.33299999999999996,0.5278959283320738,1.0399502674117684,11.100120780368648
synthetic-control,H2O-DRF,9,"{'seed': 1, 'min_rows': 45, 'ntrees': 40}",0.0,0.0,0.32,0.0,0.33299999999999996,0.5476590724090724,0.38551446702331305,7.466927822679281
cardiotocography-10clases,H2O-DRF,0,"{'seed': 1, 'min_rows': 35, 'ntrees': 30}",0.023474178403755867,0.03256140350877193,0.14707637111197486,0.005984848484848484,0.3518054851065639,0.6469987904866238,1.2279582666233182,3.0781632910172143
